MIN=0	0	0	-0.1	0	0	
MAX=15	30	10	13	30	5	
SCALE=5	10	5	5	10	1	
DEC=1	2	2	2	2	2	
DEF="Time" t / s	"Voltage" U_A1 / V	"Voltage" U_B1 / V	"Collector Current" I_A / nA	"Acceleration Voltage" U_2 / V	"Frequency" f / Hz	
0	0.345	-0.025	-0.025	3.45	NAN	
0.101	0.015	-0.03	-0.03	0.15	NAN	
0.201	0.045	-0.025	-0.025	0.45	NAN	
0.301	0.06	-0.02	-0.02	0.6	NAN	
0.401	0.09	-0.03	-0.03	0.9	NAN	
0.501	0.12	-0.01	-0.01	1.2	NAN	
0.601	0.15	0.005	0.005	1.5	NAN	
0.701	0.165	-0.01	-0.01	1.65	NAN	
0.801	0.195	-0.005	-0.005	1.95	NAN	
0.901	0.225	0	0	2.25	NAN	
1.001	0.255	0.005	0.005	2.55	NAN	
1.101	0.285	0.02	0.02	2.85	NAN	
1.201	0.3	0.105	0.105	3	NAN	
1.301	0.33	0.13	0.13	3.3	NAN	
1.401	0.36	0.245	0.245	3.6	NAN	
1.501	0.39	0.405	0.405	3.9	NAN	
1.601	0.42	0.63	0.63	4.2	NAN	
1.701	0.435	0.88	0.88	4.35	NAN	
1.801	0.45	0.815	0.815	4.5	NAN	
1.901	0.48	1.07	1.07	4.8	NAN	
2.001	0.51	1.125	1.125	5.1	NAN	
2.101	0.54	1.055	1.055	5.4	NAN	
2.201	0.57	0.815	0.815	5.7	NAN	
2.301	0.585	0.515	0.515	5.85	NAN	
2.401	0.615	0.345	0.345	6.15	NAN	
2.501	0.645	0.325	0.325	6.45	NAN	
2.601	0.675	0.19	0.19	6.75	NAN	
2.701	0.705	0.195	0.195	7.05	NAN	
2.801	0.735	0.38	0.38	7.35	NAN	
2.901	0.75	0.45	0.45	7.5	NAN	
3.001	0.765	0.77	0.77	7.65	NAN	
3.101	0.795	0.76	0.76	7.95	NAN	
3.201	0.825	1.3	1.3	8.25	NAN	
3.301	0.855	1.755	1.755	8.55	NAN	
3.401	0.87	2.36	2.36	8.7	NAN	
3.501	0.9	2.89	2.89	9	NAN	
3.601	0.93	3.23	3.23	9.3	NAN	
3.701	0.96	3.41	3.41	9.6	NAN	
3.801	0.99	3.125	3.125	9.9	NAN	
3.901	1.005	2.415	2.415	10.05	NAN	
4.001	1.035	1.85	1.85	10.35	NAN	
4.101	1.065	1.2	1.2	10.65	NAN	
4.201	1.095	0.55	0.55	10.95	NAN	
4.301	1.11	0.505	0.505	11.1	NAN	
4.401	1.125	0.175	0.175	11.25	NAN	
4.501	1.155	0.485	0.485	11.55	NAN	
4.601	1.185	0.545	0.545	11.85	NAN	
4.701	1.215	0.825	0.825	12.15	NAN	
4.801	1.245	1.365	1.365	12.45	NAN	
4.901	1.275	1.71	1.71	12.75	NAN	
5.001	1.29	2.445	2.445	12.9	NAN	
5.101	1.32	3.145	3.145	13.2	NAN	
5.201	1.35	3.93	3.93	13.5	NAN	
5.301	1.38	4.83	4.83	13.8	NAN	
5.401	1.41	5.51	5.51	14.1	NAN	
5.501	1.425	6.05	6.05	14.25	NAN	
5.601	1.44	5.875	5.875	14.4	NAN	
5.701	1.47	4.82	4.82	14.7	NAN	
5.801	1.5	3.495	3.495	15	NAN	
5.901	1.53	2.395	2.395	15.3	NAN	
6.001	1.545	1.315	1.315	15.45	NAN	
6.101	1.575	0.91	0.91	15.75	NAN	
6.201	1.605	0.655	0.655	16.05	NAN	
6.301	1.635	0.485	0.485	16.35	NAN	
6.401	1.65	0.71	0.71	16.5	NAN	
6.501	1.68	1.255	1.255	16.8	NAN	
6.601	1.71	1.79	1.79	17.1	NAN	
6.701	1.74	2.405	2.405	17.4	NAN	
6.801	1.77	3.035	3.035	17.7	NAN	
6.901	1.785	4.115	4.115	17.85	NAN	
7.001	1.8	4.88	4.88	18	NAN	
7.101	1.83	6.18	6.18	18.3	NAN	
7.201	1.86	7.39	7.39	18.6	NAN	
7.301	1.89	8.43	8.43	18.9	NAN	
7.401	1.92	8.96	8.96	19.2	NAN	
7.501	1.935	8.71	8.71	19.35	NAN	
7.601	1.965	7.12	7.12	19.65	NAN	
7.701	1.995	4.95	4.95	19.95	NAN	
7.801	2.025	3.405	3.405	20.25	NAN	
7.901	2.04	2	2	20.4	NAN	
8.001	2.07	1.16	1.16	20.7	NAN	
8.101	2.1	0.84	0.84	21	NAN	
8.201	2.115	1.01	1.01	21.15	NAN	
8.301	2.145	1.305	1.305	21.45	NAN	
8.401	2.175	1.7	1.7	21.75	NAN	
8.501	2.19	2.535	2.535	21.9	NAN	
8.601	2.22	3.435	3.435	22.2	NAN	
8.701	2.25	4.315	4.315	22.5	NAN	
8.801	2.28	5.745	5.745	22.8	NAN	
8.901	2.31	6.925	6.925	23.1	NAN	
9.001	2.325	8.52	8.52	23.25	NAN	
9.101	2.355	9.96	9.96	23.55	NAN	
9.201	2.385	10.245	10.245	23.85	NAN	
9.301	2.415	10.245	10.245	24.15	NAN	
9.401	2.43	10.245	10.245	24.3	NAN	
9.501	2.445	9.875	9.875	24.45	NAN	
9.601	2.475	7.66	7.66	24.75	NAN	
9.701	2.505	5.285	5.285	25.05	NAN	
9.801	2.535	3.68	3.68	25.35	NAN	
9.901	2.55	2.39	2.39	25.5	NAN	
10.001	2.58	1.615	1.615	25.8	NAN	
10.101	2.61	1.49	1.49	26.1	NAN	
10.201	2.64	1.87	1.87	26.4	NAN	
10.301	2.67	2.45	2.45	26.7	NAN	
10.401	2.685	3.305	3.305	26.85	NAN	
10.501	2.715	4.21	4.21	27.15	NAN	
10.601	2.745	5.48	5.48	27.45	NAN	
10.701	2.775	6.905	6.905	27.75	NAN	
10.801	2.79	8.765	8.765	27.9	NAN	
10.901	2.805	10.245	10.245	28.05	NAN	
11.001	2.835	10.245	10.245	28.35	NAN	
11.101	2.865	10.245	10.245	28.65	NAN	
11.201	2.895	10.245	10.245	28.95	NAN	
11.301	2.925	10.245	10.245	29.25	NAN	
11.401	2.94	10.245	10.245	29.4	NAN	
11.501	2.97	10.245	10.245	29.7	NAN	
11.601	3	8.27	8.27	30	NAN	
11.701	3.03	5.965	5.965	30.3	NAN	
11.801	3.045	4.19	4.19	30.45	NAN	
11.901	3.075	3.205	3.205	30.75	NAN	
12.001	3.09	2.515	2.515	30.9	NAN	
12.101	3.12	2.525	2.525	31.2	NAN	
12.201	3.15	2.96	2.96	31.5	NAN	
12.301	3.165	3.905	3.905	31.65	NAN	
12.401	3.195	3.975	3.975	31.95	NAN	
12.501	3.195	4.085	4.085	31.95	NAN	
12.601	3.195	3.955	3.955	31.95	NAN	
12.701	3.195	3.95	3.95	31.95	NAN	
12.801	3.195	3.945	3.945	31.95	NAN	
12.901	3.195	3.94	3.94	31.95	NAN	
13.001	3.195	3.935	3.935	31.95	NAN	
13.101	3.195	4.09	4.09	31.95	NAN	
13.201	3.195	3.95	3.95	31.95	NAN	
13.301	3.195	3.94	3.94	31.95	NAN	
13.401	3.195	3.91	3.91	31.95	NAN	
