10.6	2.76	1.435	1.435	27.6	NAN	
10.7	2.775	2.1	2.1	27.75	NAN	
10.8	2.805	2.765	2.765	28.05	NAN	
10.9	2.82	3.435	3.435	28.2	NAN	
11	2.85	4.3	4.3	28.5	NAN	
11.1	2.88	5.245	5.245	28.8	NAN	
11.2	2.91	5.575	5.575	29.1	NAN	
11.3	2.925	5.89	5.89	29.25	NAN	
11.4	2.955	5.85	5.85	29.55	NAN	
11.5	2.985	5.58	5.58	29.85	NAN	
11.6	3.015	4.97	4.97	30.15	NAN	
11.7	3.03	4.34	4.34	30.3	NAN	
11.8	3.06	3.68	3.68	30.6	NAN	
11.9	3.075	3.035	3.035	30.75	NAN	
12	3.105	2.595	2.595	31.05	NAN	
12.1	3.12	2.215	2.215	31.2	NAN	
12.2	3.15	1.975	1.975	31.5	NAN	
12.3	3.18	1.88	1.88	31.8	NAN	
12.4	3.195	1.77	1.77	31.95	NAN	
12.5	3.18	1.765	1.765	31.8	NAN	
12.6	3.18	1.765	1.765	31.8	NAN	
12.7	3.195	1.765	1.765	31.95	NAN	
12.8	3.195	1.84	1.84	31.95	NAN	
12.9	3.195	1.85	1.85	31.95	NAN	
13	3.195	1.845	1.845	31.95	NAN	
13.1	3.195	1.84	1.84	31.95	NAN	
13.2	3.195	1.805	1.805	31.95	NAN	
13.3	3.195	1.845	1.845	31.95	NAN	
13.4	3.195	1.84	1.84	31.95	NAN	
13.5	3.195	1.76	1.76	31.95	NAN	
13.6	3.195	1.755	1.755	31.95	NAN	
13.7	3.195	1.755	1.755	31.95	NAN	
13.8	3.195	1.76	1.76	31.95	NAN	
13.9	3.18	1.755	1.755	31.8	NAN	
14	3.195	1.775	1.775	31.95	NAN	
14.1	3.195	1.815	1.815	31.95	NAN	
14.2	3.18	1.815	1.815	31.8	NAN	
14.3	3.195	1.815	1.815	31.95	NAN	
14.413	3.195	1.185	1.185	31.95	NAN	
14.5	3.195	1.715	1.715	31.95	NAN	
14.6	3.18	1.845	1.845	31.8	NAN	
14.7	3.18	1.74	1.74	31.8	NAN	
14.8	3.195	1.74	1.74	31.95	NAN	
14.9	3.195	1.735	1.735	31.95	NAN	
15	3.195	1.735	1.735	31.95	NAN	
