MIN=0	0	0	-0.1	0	0	
MAX=15	30	10	13	30	5	
SCALE=5	10	5	5	10	1	
DEC=1	2	2	2	2	2	
DEF="Time" t / s	"Voltage" U_A1 / V	"Voltage" U_B1 / V	"Collector Current" I_A / nA	"Acceleration Voltage" U_2 / V	"Frequency" f / Hz	
0	0.18	-0.04	-0.04	1.8	NAN	
0.1	0.015	-0.04	-0.04	0.15	NAN	
0.201	0.06	0.07	0.07	0.6	NAN	
0.301	0.12	-0.03	-0.03	1.2	NAN	
0.401	0.24	-0.055	-0.055	2.4	NAN	
0.501	0.12	-0.04	-0.04	1.2	NAN	
0.601	0.135	-0.04	-0.04	1.35	NAN	
0.701	0.165	-0.04	-0.04	1.65	NAN	
0.801	0.195	-0.025	-0.025	1.95	NAN	
0.901	0.21	-0.025	-0.025	2.1	NAN	
1.001	0.24	-0.02	-0.02	2.4	NAN	
1.101	0.27	-0.015	-0.015	2.7	NAN	
1.201	0.3	-0.035	-0.035	3	NAN	
1.301	0.33	-0.02	-0.02	3.3	NAN	
1.401	0.345	-0.03	-0.03	3.45	NAN	
1.501	0.375	0.025	0.025	3.75	NAN	
1.601	0.405	0.07	0.07	4.05	NAN	
1.701	0.435	0.105	0.105	4.35	NAN	
1.801	0.45	0.295	0.295	4.5	NAN	
1.901	0.48	0.585	0.585	4.8	NAN	
2.001	0.495	0.385	0.385	4.95	NAN	
2.101	0.525	0.355	0.355	5.25	NAN	
2.201	0.555	0.18	0.18	5.55	NAN	
2.301	0.585	0.08	0.08	5.85	NAN	
2.401	0.615	-0.01	-0.01	6.15	NAN	
2.501	0.63	0.01	0.01	6.3	NAN	
2.601	0.66	0	0	6.6	NAN	
2.701	0.69	-0.02	-0.02	6.9	NAN	
2.801	0.72	-0.03	-0.03	7.2	NAN	
2.901	0.75	-0.005	-0.005	7.5	NAN	
3.001	0.765	-0.005	-0.005	7.65	NAN	
3.101	0.795	0.09	0.09	7.95	NAN	
3.201	0.81	0.03	0.03	8.1	NAN	
3.301	0.84	0.345	0.345	8.4	NAN	
3.401	0.87	0.745	0.745	8.7	NAN	
3.501	0.9	1.285	1.285	9	NAN	
3.601	0.915	1.87	1.87	9.15	NAN	
3.701	0.945	2.245	2.245	9.45	NAN	
3.801	0.975	2.23	2.23	9.75	NAN	
3.901	1.005	1.58	1.58	10.05	NAN	
4.001	1.035	0.945	0.945	10.35	NAN	
4.101	1.05	0.43	0.43	10.5	NAN	
4.201	1.08	0.32	0.32	10.8	NAN	
4.301	1.11	0.12	0.12	11.1	NAN	
4.401	1.14	0.06	0.06	11.4	NAN	
4.501	1.155	0.025	0.025	11.55	NAN	
4.601	1.17	0.145	0.145	11.7	NAN	
4.701	1.2	0.02	0.02	12	NAN	
4.801	1.23	-0.02	-0.02	12.3	NAN	
4.901	1.26	0.055	0.055	12.6	NAN	
5.001	1.29	0.08	0.08	12.9	NAN	
5.101	1.305	0.38	0.38	13.05	NAN	
5.201	1.335	1.135	1.135	13.35	NAN	
5.301	1.365	1.89	1.89	13.65	NAN	
5.401	1.395	2.93	2.93	13.95	NAN	
5.501	1.425	3.69	3.69	14.25	NAN	
5.601	1.44	4.33	4.33	14.4	NAN	
5.701	1.47	4.17	4.17	14.7	NAN	
5.801	1.485	3.405	3.405	14.85	NAN	
5.901	1.515	2.655	2.655	15.15	NAN	
6.001	1.545	1.5	1.5	15.45	NAN	
6.101	1.56	0.835	0.835	15.6	NAN	
6.201	1.59	0.535	0.535	15.9	NAN	
6.301	1.62	0.225	0.225	16.2	NAN	
6.401	1.65	0.135	0.135	16.5	NAN	
6.501	1.68	0.11	0.11	16.8	NAN	
6.601	1.695	0.105	0.105	16.95	NAN	
6.701	1.725	0.03	0.03	17.25	NAN	
6.801	1.755	0.265	0.265	17.55	NAN	
6.901	1.785	0.435	0.435	17.85	NAN	
7.001	1.815	1	1	18.15	NAN	
7.101	1.83	1.87	1.87	18.3	NAN	
7.201	1.845	3.325	3.325	18.45	NAN	
7.301	1.875	4.345	4.345	18.75	NAN	
7.401	1.905	5.975	5.975	19.05	NAN	
7.501	1.935	6.86	6.86	19.35	NAN	
7.601	1.95	6.945	6.945	19.5	NAN	
7.701	1.98	6.29	6.29	19.8	NAN	
7.801	2.01	4.92	4.92	20.1	NAN	
7.901	2.04	3.75	3.75	20.4	NAN	
8.001	2.055	2.59	2.59	20.55	NAN	
8.101	2.085	1.52	1.52	20.85	NAN	
8.201	2.115	0.915	0.915	21.15	NAN	
8.301	2.145	0.71	0.71	21.45	NAN	
8.401	2.16	0.34	0.34	21.6	NAN	
8.501	2.19	0.55	0.55	21.9	NAN	
8.601	2.205	0.51	0.51	22.05	NAN	
8.701	2.235	0.68	0.68	22.35	NAN	
8.801	2.265	0.96	0.96	22.65	NAN	
8.901	2.295	1.795	1.795	22.95	NAN	
9.001	2.31	2.91	2.91	23.1	NAN	
9.101	2.34	4.32	4.32	23.4	NAN	
9.201	2.37	6.045	6.045	23.7	NAN	
9.301	2.4	7.835	7.835	24	NAN	
9.401	2.43	9.25	9.25	24.3	NAN	
9.501	2.445	9.905	9.905	24.45	NAN	
9.601	2.475	9.685	9.685	24.75	NAN	
9.701	2.49	8.745	8.745	24.9	NAN	
9.801	2.52	7.365	7.365	25.2	NAN	
9.901	2.55	5.675	5.675	25.5	NAN	
10.001	2.565	4.275	4.275	25.65	NAN	
10.101	2.595	2.985	2.985	25.95	NAN	
10.201	2.625	2.13	2.13	26.25	NAN	
10.301	2.655	1.705	1.705	26.55	NAN	
10.401	2.685	1.34	1.34	26.85	NAN	
10.501	2.7	1.16	1.16	27	NAN	
10.601	2.73	1.215	1.215	27.3	NAN	
10.701	2.76	1.56	1.56	27.6	NAN	
10.801	2.79	2.275	2.275	27.9	NAN	
10.901	2.82	3.44	3.44	28.2	NAN	
11.001	2.82	4.845	4.845	28.2	NAN	
11.101	2.85	7.105	7.105	28.5	NAN	
11.201	2.88	9.235	9.235	28.8	NAN	
11.301	2.91	10.245	10.245	29.1	NAN	
11.401	2.94	10.245	10.245	29.4	NAN	
11.501	2.955	10.245	10.245	29.55	NAN	
11.601	2.985	10.245	10.245	29.85	NAN	
11.701	3.015	10.245	10.245	30.15	NAN	
11.801	3.045	10.245	10.245	30.45	NAN	
11.901	3.06	6.98	6.98	30.6	NAN	
12.001	3.09	5.46	5.46	30.9	NAN	
12.101	3.12	4.265	4.265	31.2	NAN	
12.201	3.15	3.525	3.525	31.5	NAN	
12.301	3.165	2.675	2.675	31.65	NAN	
12.401	3.18	2.44	2.44	31.8	NAN	
12.501	3.195	2.42	2.42	31.95	NAN	
12.601	3.195	2.435	2.435	31.95	NAN	
12.701	3.195	2.4	2.4	31.95	NAN	
12.801	3.195	2.46	2.46	31.95	NAN	
12.901	3.195	2.47	2.47	31.95	NAN	
13.001	3.195	2.49	2.49	31.95	NAN	
13.101	3.195	2.495	2.495	31.95	NAN	
13.201	3.195	2.515	2.515	31.95	NAN	
13.301	3.195	2.57	2.57	31.95	NAN	
