MIN=0	0	0	-0.1	0	0	
MAX=15	30	10	13	30	5	
SCALE=5	10	5	5	10	1	
DEC=1	2	2	2	2	2	
DEF="Time" t / s	"Voltage" U_A1 / V	"Voltage" U_B1 / V	"Collector Current" I_A / nA	"Acceleration Voltage" U_2 / V	"Frequency" f / Hz	
0	0.33	-0.045	-0.045	3.3	NAN	
0.101	0.015	-0.035	-0.035	0.15	NAN	
0.201	0.045	-0.04	-0.04	0.45	NAN	
0.301	0.075	-0.02	-0.02	0.75	NAN	
0.401	0.09	-0.035	-0.035	0.9	NAN	
0.501	0.12	0.01	0.01	1.2	NAN	
0.601	0.135	-0.02	-0.02	1.35	NAN	
0.701	0.165	-0.02	-0.02	1.65	NAN	
0.801	0.195	-0.015	-0.015	1.95	NAN	
0.901	0.225	-0.035	-0.035	2.25	NAN	
1.001	0.255	-0.02	-0.02	2.55	NAN	
1.101	0.27	-0.04	-0.04	2.7	NAN	
1.201	0.3	-0.035	-0.035	3	NAN	
1.301	0.33	-0.025	-0.025	3.3	NAN	
1.401	0.36	-0.04	-0.04	3.6	NAN	
1.501	0.39	-0.025	-0.025	3.9	NAN	
1.601	0.405	-0.02	-0.02	4.05	NAN	
1.701	0.435	0.06	0.06	4.35	NAN	
1.801	0.45	-0.02	-0.02	4.5	NAN	
1.901	0.48	-0.025	-0.025	4.8	NAN	
2.001	0.51	-0.02	-0.02	5.1	NAN	
2.101	0.54	-0.02	-0.02	5.4	NAN	
2.201	0.555	-0.02	-0.02	5.55	NAN	
2.301	0.585	-0.025	-0.025	5.85	NAN	
2.401	0.615	-0.025	-0.025	6.15	NAN	
2.501	0.645	-0.025	-0.025	6.45	NAN	
2.601	0.675	-0.035	-0.035	6.75	NAN	
2.701	0.69	-0.03	-0.03	6.9	NAN	
2.801	0.72	-0.035	-0.035	7.2	NAN	
2.901	0.75	-0.035	-0.035	7.5	NAN	
3.001	0.78	-0.04	-0.04	7.8	NAN	
3.101	0.795	-0.04	-0.04	7.95	NAN	
3.201	0.825	-0.01	-0.01	8.25	NAN	
3.301	0.84	-0.03	-0.03	8.4	NAN	
3.401	0.87	-0.01	-0.01	8.7	NAN	
3.501	0.9	-0.01	-0.01	9	NAN	
3.601	0.93	0.025	0.025	9.3	NAN	
3.701	0.96	0.045	0.045	9.6	NAN	
3.801	0.975	0.065	0.065	9.75	NAN	
3.901	1.005	0.06	0.06	10.05	NAN	
4.001	1.035	0.015	0.015	10.35	NAN	
4.101	1.065	0	0	10.65	NAN	
4.201	1.08	-0.015	-0.015	10.8	NAN	
4.301	1.11	-0.025	-0.025	11.1	NAN	
4.401	1.125	-0.03	-0.03	11.25	NAN	
4.501	1.155	-0.03	-0.03	11.55	NAN	
4.601	1.185	-0.035	-0.035	11.85	NAN	
4.701	1.215	-0.04	-0.04	12.15	NAN	
4.801	1.23	-0.025	-0.025	12.3	NAN	
4.901	1.26	-0.02	-0.02	12.6	NAN	
5.001	1.29	-0.015	-0.015	12.9	NAN	
5.101	1.32	0.01	0.01	13.2	NAN	
5.201	1.35	0.035	0.035	13.5	NAN	
5.301	1.365	0.09	0.09	13.65	NAN	
5.401	1.395	0.16	0.16	13.95	NAN	
5.501	1.425	0.265	0.265	14.25	NAN	
5.601	1.455	0.33	0.33	14.55	NAN	
5.701	1.47	0.345	0.345	14.7	NAN	
5.801	1.485	0.255	0.255	14.85	NAN	
5.901	1.515	0.12	0.12	15.15	NAN	
6.001	1.545	0.035	0.035	15.45	NAN	
6.101	1.575	-0.005	-0.005	15.75	NAN	
6.201	1.605	-0.025	-0.025	16.05	NAN	
6.301	1.62	-0.03	-0.03	16.2	NAN	
6.401	1.65	-0.03	-0.03	16.5	NAN	
6.501	1.68	-0.03	-0.03	16.8	NAN	
6.601	1.71	-0.015	-0.015	17.1	NAN	
6.701	1.725	-0.005	-0.005	17.25	NAN	
6.801	1.755	0.02	0.02	17.55	NAN	
6.901	1.785	0.045	0.045	17.85	NAN	
7.001	1.815	0.11	0.11	18.15	NAN	
7.101	1.83	0.23	0.23	18.3	NAN	
7.201	1.86	0.405	0.405	18.6	NAN	
7.301	1.875	0.53	0.53	18.75	NAN	
7.401	1.905	0.68	0.68	19.05	NAN	
7.501	1.935	0.775	0.775	19.35	NAN	
7.601	1.965	0.8	0.8	19.65	NAN	
7.701	1.98	0.58	0.58	19.8	NAN	
7.801	2.01	0.395	0.395	20.1	NAN	
7.901	2.04	0.13	0.13	20.4	NAN	
8.001	2.07	0.03	0.03	20.7	NAN	
8.101	2.1	-0.005	-0.005	21	NAN	
8.201	2.115	-0.015	-0.015	21.15	NAN	
8.301	2.145	-0.015	-0.015	21.45	NAN	
8.401	2.16	0	0	21.6	NAN	
8.501	2.19	0.025	0.025	21.9	NAN	
8.601	2.22	0.06	0.06	22.2	NAN	
8.701	2.235	0.095	0.095	22.35	NAN	
8.801	2.265	0.205	0.205	22.65	NAN	
8.901	2.295	0.42	0.42	22.95	NAN	
9.001	2.325	0.615	0.615	23.25	NAN	
9.101	2.355	0.815	0.815	23.55	NAN	
9.201	2.37	0.98	0.98	23.7	NAN	
9.301	2.4	1.24	1.24	24	NAN	
9.401	2.43	1.36	1.36	24.3	NAN	
9.501	2.46	1.26	1.26	24.6	NAN	
9.601	2.475	1.02	1.02	24.75	NAN	
9.701	2.49	0.755	0.755	24.9	NAN	
9.801	2.52	0.52	0.52	25.2	NAN	
9.901	2.55	0.215	0.215	25.5	NAN	
10.001	2.58	0.07	0.07	25.8	NAN	
10.101	2.595	0.03	0.03	25.95	NAN	
10.201	2.625	0.02	0.02	26.25	NAN	
10.301	2.655	0.03	0.03	26.55	NAN	
10.401	2.685	0.065	0.065	26.85	NAN	
10.501	2.715	0.145	0.145	27.15	NAN	
10.601	2.73	0.28	0.28	27.3	NAN	
10.701	2.76	0.52	0.52	27.6	NAN	
10.801	2.79	0.66	0.66	27.9	NAN	
10.901	2.82	0.83	0.83	28.2	NAN	
11.001	2.835	1.145	1.145	28.35	NAN	
11.101	2.85	1.4	1.4	28.5	NAN	
11.201	2.88	1.655	1.655	28.8	NAN	
11.301	2.91	1.8	1.8	29.1	NAN	
11.401	2.94	1.79	1.79	29.4	NAN	
11.501	2.955	1.585	1.585	29.55	NAN	
11.601	2.985	1.28	1.28	29.85	NAN	
11.701	3.015	0.94	0.94	30.15	NAN	
11.801	3.045	0.695	0.695	30.45	NAN	
11.901	3.075	0.36	0.36	30.75	NAN	
12.001	3.09	0.195	0.195	30.9	NAN	
12.101	3.12	0.115	0.115	31.2	NAN	
12.201	3.135	0.12	0.12	31.35	NAN	
12.301	3.165	0.18	0.18	31.65	NAN	
12.401	3.195	0.215	0.215	31.95	NAN	
12.501	3.195	0.295	0.295	31.95	NAN	
12.601	3.195	0.205	0.205	31.95	NAN	
12.701	3.195	0.2	0.2	31.95	NAN	
12.801	3.195	0.19	0.19	31.95	NAN	
12.901	3.195	0.195	0.195	31.95	NAN	
13.001	3.195	0.195	0.195	31.95	NAN	
