MIN=0	0	0	-0.1	0	0	
MAX=15	30	10	13	30	5	
SCALE=5	10	5	5	10	1	
DEC=1	2	2	2	2	2	
DEF="Time" t / s	"Voltage" U_A1 / V	"Voltage" U_B1 / V	"Collector Current" I_A / nA	"Acceleration Voltage" U_2 / V	"Frequency" f / Hz	
0	0.24	-0.005	-0.005	2.4	NAN	
0.1	0.015	0.035	0.035	0.15	NAN	
0.2	0.045	0.015	0.015	0.45	NAN	
0.301	0.06	0.01	0.01	0.6	NAN	
0.401	0.09	0	0	0.9	NAN	
0.501	0.12	0.025	0.025	1.2	NAN	
0.601	0.135	0.03	0.03	1.35	NAN	
0.701	0.165	0.065	0.065	1.65	NAN	
0.801	0.195	0.035	0.035	1.95	NAN	
0.901	0.225	0.09	0.09	2.25	NAN	
1.001	0.255	0.1	0.1	2.55	NAN	
1.101	0.27	0.055	0.055	2.7	NAN	
1.201	0.3	0.065	0.065	3	NAN	
1.301	0.33	0.065	0.065	3.3	NAN	
1.401	0.36	0.07	0.07	3.6	NAN	
1.501	0.39	0.165	0.165	3.9	NAN	
1.601	0.405	0.11	0.11	4.05	NAN	
1.701	0.42	0.12	0.12	4.2	NAN	
1.801	0.45	0.05	0.05	4.5	NAN	
1.901	0.48	0.145	0.145	4.8	NAN	
2.001	0.51	0.18	0.18	5.1	NAN	
2.101	0.54	0.205	0.205	5.4	NAN	
2.201	0.555	0.29	0.29	5.55	NAN	
2.301	0.585	0.195	0.195	5.85	NAN	
2.401	0.615	0.195	0.195	6.15	NAN	
2.501	0.645	0.19	0.19	6.45	NAN	
2.601	0.675	0.175	0.175	6.75	NAN	
2.701	0.69	0.175	0.175	6.9	NAN	
2.801	0.72	0.195	0.195	7.2	NAN	
2.901	0.75	0.27	0.27	7.5	NAN	
3.001	0.765	0.22	0.22	7.65	NAN	
3.101	0.795	0.23	0.23	7.95	NAN	
3.201	0.81	0.24	0.24	8.1	NAN	
3.301	0.84	0.28	0.28	8.4	NAN	
3.401	0.87	0.335	0.335	8.7	NAN	
3.501	0.9	0.46	0.46	9	NAN	
3.601	0.93	0.43	0.43	9.3	NAN	
3.701	0.945	0.48	0.48	9.45	NAN	
3.801	0.975	0.61	0.61	9.75	NAN	
3.901	1.005	0.49	0.49	10.05	NAN	
4.001	1.035	0.585	0.585	10.35	NAN	
4.101	1.065	0.43	0.43	10.65	NAN	
4.201	1.08	0.375	0.375	10.8	NAN	
4.301	1.11	0.27	0.27	11.1	NAN	
4.401	1.125	0.32	0.32	11.25	NAN	
4.501	1.155	0.25	0.25	11.55	NAN	
4.601	1.185	0.42	0.42	11.85	NAN	
4.701	1.2	0.335	0.335	12	NAN	
4.801	1.23	0.46	0.46	12.3	NAN	
4.901	1.26	0.4	0.4	12.6	NAN	
5.001	1.29	0.435	0.435	12.9	NAN	
5.101	1.32	0.495	0.495	13.2	NAN	
5.201	1.335	0.55	0.55	13.35	NAN	
5.301	1.365	0.64	0.64	13.65	NAN	
5.401	1.395	0.815	0.815	13.95	NAN	
5.501	1.425	0.885	0.885	14.25	NAN	
5.601	1.455	0.865	0.865	14.55	NAN	
5.701	1.455	0.915	0.915	14.55	NAN	
5.801	1.485	0.765	0.765	14.85	NAN	
5.901	1.515	0.76	0.76	15.15	NAN	
6.001	1.545	0.64	0.64	15.45	NAN	
6.101	1.575	0.56	0.56	15.75	NAN	
6.201	1.59	0.56	0.56	15.9	NAN	
6.301	1.62	0.44	0.44	16.2	NAN	
6.401	1.65	0.46	0.46	16.5	NAN	
6.501	1.68	0.535	0.535	16.8	NAN	
6.601	1.71	0.56	0.56	17.1	NAN	
6.701	1.725	0.56	0.56	17.25	NAN	
6.801	1.755	0.61	0.61	17.55	NAN	
6.901	1.785	0.695	0.695	17.85	NAN	
7.001	1.8	0.78	0.78	18	NAN	
7.101	1.83	0.86	0.86	18.3	NAN	
7.201	1.845	1	1	18.45	NAN	
7.301	1.875	1.145	1.145	18.75	NAN	
7.401	1.905	1.31	1.31	19.05	NAN	
7.501	1.935	1.345	1.345	19.35	NAN	
7.601	1.95	1.395	1.395	19.5	NAN	
7.701	1.98	1.29	1.29	19.8	NAN	
7.801	2.01	1.11	1.11	20.1	NAN	
7.901	2.04	0.94	0.94	20.4	NAN	
8.001	2.07	0.75	0.75	20.7	NAN	
8.101	2.085	0.66	0.66	20.85	NAN	
8.201	2.115	0.65	0.65	21.15	NAN	
8.301	2.13	0.635	0.635	21.3	NAN	
8.401	2.16	0.55	0.55	21.6	NAN	
8.501	2.19	0.72	0.72	21.9	NAN	
8.601	2.205	0.76	0.76	22.05	NAN	
8.701	2.235	0.84	0.84	22.35	NAN	
8.801	2.265	0.96	0.96	22.65	NAN	
8.901	2.295	1.135	1.135	22.95	NAN	
9.001	2.325	1.235	1.235	23.25	NAN	
9.101	2.34	1.405	1.405	23.4	NAN	
9.201	2.37	1.635	1.635	23.7	NAN	
9.301	2.4	1.755	1.755	24	NAN	
9.401	2.43	1.85	1.85	24.3	NAN	
9.501	2.445	1.88	1.88	24.45	NAN	
9.601	2.46	1.74	1.74	24.6	NAN	
9.701	2.49	1.485	1.485	24.9	NAN	
9.801	2.52	1.25	1.25	25.2	NAN	
9.901	2.55	1.03	1.03	25.5	NAN	
10.001	2.565	0.85	0.85	25.65	NAN	
10.101	2.595	0.775	0.775	25.95	NAN	
10.201	2.625	0.785	0.785	26.25	NAN	
10.301	2.655	0.82	0.82	26.55	NAN	
10.401	2.685	0.87	0.87	26.85	NAN	
10.501	2.7	0.925	0.925	27	NAN	
10.601	2.73	1.085	1.085	27.3	NAN	
10.701	2.76	1.18	1.18	27.6	NAN	
10.801	2.79	1.295	1.295	27.9	NAN	
10.901	2.805	1.565	1.565	28.05	NAN	
11.001	2.82	1.6	1.6	28.2	NAN	
11.101	2.85	1.98	1.98	28.5	NAN	
11.201	2.88	2.125	2.125	28.8	NAN	
11.301	2.91	2.305	2.305	29.1	NAN	
11.401	2.925	2.255	2.255	29.25	NAN	
11.501	2.955	2.12	2.12	29.55	NAN	
11.601	2.985	1.875	1.875	29.85	NAN	
11.701	3.015	1.58	1.58	30.15	NAN	
11.801	3.045	1.33	1.33	30.45	NAN	
11.901	3.06	1.13	1.13	30.6	NAN	
12.001	3.09	0.995	0.995	30.9	NAN	
12.101	3.12	0.875	0.875	31.2	NAN	
12.201	3.135	0.915	0.915	31.35	NAN	
12.301	3.165	0.98	0.98	31.65	NAN	
12.401	3.18	1.025	1.025	31.8	NAN	
12.501	3.195	1.04	1.04	31.95	NAN	
12.601	3.195	1.01	1.01	31.95	NAN	
12.701	3.195	1.01	1.01	31.95	NAN	
12.801	3.195	1.01	1.01	31.95	NAN	
12.901	3.195	1.01	1.01	31.95	NAN	
13.001	3.195	1.01	1.01	31.95	NAN	
13.101	3.195	0.985	0.985	31.95	NAN	
13.201	3.195	0.99	0.99	31.95	NAN	
13.301	3.195	0.99	0.99	31.95	NAN	
13.401	3.195	0.895	0.895	31.95	NAN	
13.501	3.195	0.985	0.985	31.95	NAN	
