MIN=0	0	0	-0.1	0	0	
MAX=15	30	10	13	30	5	
SCALE=5	10	5	5	10	1	
DEC=1	2	2	2	2	2	
DEF="Time" t / s	"Voltage" U_A1 / V	"Voltage" U_B1 / V	"Collector Current" I_A / nA	"Acceleration Voltage" U_2 / V	"Frequency" f / Hz	
0	0.285	0.04	0.04	2.85	NAN	
0.1	0.015	0.01	0.01	0.15	NAN	
0.2	0.045	0.015	0.015	0.45	NAN	
0.3	0.075	0.09	0.09	0.75	NAN	
0.4	0.075	0.03	0.03	0.75	NAN	
0.5	0.105	0.09	0.09	1.05	NAN	
0.6	0.135	0.085	0.085	1.35	NAN	
0.7	0.165	0.03	0.03	1.65	NAN	
0.8	0.195	0.105	0.105	1.95	NAN	
0.9	0.21	0.12	0.12	2.1	NAN	
1	0.27	0.04	0.04	2.7	NAN	
1.1	0.27	0.045	0.045	2.7	NAN	
1.2	0.3	0.15	0.15	3	NAN	
1.3	0.33	0.175	0.175	3.3	NAN	
1.4	0.36	0.11	0.11	3.6	NAN	
1.5	0.39	0.285	0.285	3.9	NAN	
1.6	0.405	0.375	0.375	4.05	NAN	
1.7	0.435	0.47	0.47	4.35	NAN	
1.8	0.45	0.405	0.405	4.5	NAN	
1.9	0.48	0.43	0.43	4.8	NAN	
2	0.51	0.505	0.505	5.1	NAN	
2.1	0.525	0.26	0.26	5.25	NAN	
2.2	0.555	0.215	0.215	5.55	NAN	
2.3	0.585	0.135	0.135	5.85	NAN	
2.4	0.615	0.14	0.14	6.15	NAN	
2.5	0.645	0.25	0.25	6.45	NAN	
2.6	0.66	0.135	0.135	6.6	NAN	
2.7	0.69	0.245	0.245	6.9	NAN	
2.8	0.72	0.28	0.28	7.2	NAN	
2.9	0.75	0.33	0.33	7.5	NAN	
3	0.78	0.25	0.25	7.8	NAN	
3.1	0.795	0.565	0.565	7.95	NAN	
3.2	0.81	0.67	0.67	8.1	NAN	
3.3	0.84	0.87	0.87	8.4	NAN	
3.4	0.87	0.97	0.97	8.7	NAN	
3.5	0.9	1.325	1.325	9	NAN	
3.6	0.93	1.395	1.395	9.3	NAN	
3.7	0.945	1.555	1.555	9.45	NAN	
3.8	0.975	1.295	1.295	9.75	NAN	
3.9	1.005	1.135	1.135	10.05	NAN	
4	1.035	0.67	0.67	10.35	NAN	
4.1	1.065	0.585	0.585	10.65	NAN	
4.2	1.08	0.46	0.46	10.8	NAN	
4.3	1.11	0.28	0.28	11.1	NAN	
4.4	1.14	0.455	0.455	11.4	NAN	
4.5	1.155	0.245	0.245	11.55	NAN	
4.6	1.185	0.435	0.435	11.85	NAN	
4.7	1.215	0.395	0.395	12.15	NAN	
4.8	1.23	0.655	0.655	12.3	NAN	
4.9	1.26	0.705	0.705	12.6	NAN	
5	1.29	1.05	1.05	12.9	NAN	
5.1	1.32	1.36	1.36	13.2	NAN	
5.2	1.35	1.57	1.57	13.5	NAN	
5.3	1.365	2.085	2.085	13.65	NAN	
5.4	1.395	2.48	2.48	13.95	NAN	
5.5	1.425	2.735	2.735	14.25	NAN	
5.6	1.455	2.585	2.585	14.55	NAN	
5.7	1.485	2.36	2.36	14.85	NAN	
5.8	1.485	1.85	1.85	14.85	NAN	
5.9	1.515	1.43	1.43	15.15	NAN	
6	1.545	0.865	0.865	15.45	NAN	
6.1	1.575	0.645	0.645	15.75	NAN	
6.2	1.605	0.59	0.59	16.05	NAN	
6.3	1.62	0.525	0.525	16.2	NAN	
6.4	1.65	0.535	0.535	16.5	NAN	
6.5	1.68	0.515	0.515	16.8	NAN	
6.6	1.71	0.77	0.77	17.1	NAN	
6.7	1.74	0.905	0.905	17.4	NAN	
6.8	1.755	1.155	1.155	17.55	NAN	
6.9	1.785	1.54	1.54	17.85	NAN	
7	1.815	2.05	2.05	18.15	NAN	
7.1	1.83	2.465	2.465	18.3	NAN	
7.2	1.86	3.03	3.03	18.6	NAN	
7.3	1.89	3.655	3.655	18.9	NAN	
7.4	1.905	4	4	19.05	NAN	
7.5	1.935	3.92	3.92	19.35	NAN	
7.6	1.965	3.595	3.595	19.65	NAN	
7.7	1.995	2.975	2.975	19.95	NAN	
7.8	2.01	2.27	2.27	20.1	NAN	
7.9	2.04	1.94	1.94	20.4	NAN	
8	2.07	1.235	1.235	20.7	NAN	
8.1	2.1	0.895	0.895	21	NAN	
8.2	2.13	0.74	0.74	21.3	NAN	
8.3	2.145	0.695	0.695	21.45	NAN	
8.4	2.16	0.675	0.675	21.6	NAN	
8.5	2.19	0.955	0.955	21.9	NAN	
8.6	2.22	1.25	1.25	22.2	NAN	
8.7	2.25	1.625	1.625	22.5	NAN	
8.8	2.265	2.08	2.08	22.65	NAN	
8.9	2.295	2.605	2.605	22.95	NAN	
9	2.325	3.275	3.275	23.25	NAN	
9.1	2.355	4.02	4.02	23.55	NAN	
9.2	2.385	4.715	4.715	23.85	NAN	
9.3	2.4	5.24	5.24	24	NAN	
9.4	2.43	5.42	5.42	24.3	NAN	
9.5	2.46	5.21	5.21	24.6	NAN	
9.6	2.49	4.585	4.585	24.9	NAN	
9.7	2.505	3.88	3.88	25.05	NAN	
9.8	2.52	3.07	3.07	25.2	NAN	
9.9	2.55	2.35	2.35	25.5	NAN	
10	2.58	1.815	1.815	25.8	NAN	
10.1	2.61	1.415	1.415	26.1	NAN	
10.2	2.64	1.22	1.22	26.4	NAN	
10.3	2.655	1.175	1.175	26.55	NAN	
10.4	2.685	1.285	1.285	26.85	NAN	
10.5	2.715	1.55	1.55	27.15	NAN	
10.6	2.745	1.915	1.915	27.45	NAN	
10.7	2.775	2.45	2.45	27.75	NAN	
10.8	2.79	3.15	3.15	27.9	NAN	
10.9	2.82	3.8	3.8	28.2	NAN	
11	2.835	4.815	4.815	28.35	NAN	
11.1	2.865	6.22	6.22	28.65	NAN	
11.2	2.895	6.905	6.905	28.95	NAN	
11.3	2.91	6.885	6.885	29.1	NAN	
11.4	2.94	6.945	6.945	29.4	NAN	
11.5	2.97	6.56	6.56	29.7	NAN	
11.6	3	5.915	5.915	30	NAN	
11.7	3.03	5.015	5.015	30.3	NAN	
11.8	3.045	4.105	4.105	30.45	NAN	
11.9	3.075	3.305	3.305	30.75	NAN	
12	3.105	2.66	2.66	31.05	NAN	
12.1	3.135	2.205	2.205	31.35	NAN	
12.2	3.15	1.965	1.965	31.5	NAN	
12.3	3.165	1.92	1.92	31.65	NAN	
12.4	3.195	1.92	1.92	31.95	NAN	
12.5	3.195	1.885	1.885	31.95	NAN	
12.6	3.195	1.87	1.87	31.95	NAN	
12.7	3.195	1.89	1.89	31.95	NAN	
12.8	3.195	1.88	1.88	31.95	NAN	
12.9	3.195	1.87	1.87	31.95	NAN	
13	3.195	1.865	1.865	31.95	NAN	
13.1	3.195	1.835	1.835	31.95	NAN	
13.2	3.195	1.85	1.85	31.95	NAN	
13.3	3.195	1.84	1.84	31.95	NAN	
13.4	3.195	1.855	1.855	31.95	NAN	
13.5	3.195	1.85	1.85	31.95	NAN	
13.6	3.195	1.82	1.82	31.95	NAN	
