MIN=0	0	0	-0.1	0	0	
MAX=15	30	10	13	30	5	
SCALE=5	10	5	5	10	1	
DEC=1	2	2	2	2	2	
DEF="Time" t / s	"Voltage" U_A1 / V	"Voltage" U_B1 / V	"Collector Current" I_A / nA	"Acceleration Voltage" U_2 / V	"Frequency" f / Hz	
0	0.165	-0.055	-0.055	1.65	NAN	
0.101	0.015	-0.045	-0.045	0.15	NAN	
0.201	0.045	-0.04	-0.04	0.45	NAN	
0.301	0.06	-0.04	-0.04	0.6	NAN	
0.401	0.075	-0.02	-0.02	0.75	NAN	
0.501	0.105	-0.04	-0.04	1.05	NAN	
0.601	0.135	-0.035	-0.035	1.35	NAN	
0.701	0.165	-0.035	-0.035	1.65	NAN	
0.801	0.195	-0.045	-0.045	1.95	NAN	
0.901	0.21	-0.02	-0.02	2.1	NAN	
1.001	0.24	-0.02	-0.02	2.4	NAN	
1.101	0.27	0.02	0.02	2.7	NAN	
1.201	0.3	-0.02	-0.02	3	NAN	
1.301	0.33	0.025	0.025	3.3	NAN	
1.401	0.345	-0.01	-0.01	3.45	NAN	
1.501	0.375	0.005	0.005	3.75	NAN	
1.601	0.405	0.06	0.06	4.05	NAN	
1.701	0.435	0.01	0.01	4.35	NAN	
1.801	0.45	0.14	0.14	4.5	NAN	
1.901	0.48	0.22	0.22	4.8	NAN	
2.001	0.495	0.235	0.235	4.95	NAN	
2.101	0.525	0.35	0.35	5.25	NAN	
2.201	0.555	0.155	0.155	5.55	NAN	
2.301	0.585	0.25	0.25	5.85	NAN	
2.401	0.615	0.065	0.065	6.15	NAN	
2.501	0.63	0.04	0.04	6.3	NAN	
2.601	0.66	0.045	0.045	6.6	NAN	
2.701	0.69	0.14	0.14	6.9	NAN	
2.801	0.72	0.07	0.07	7.2	NAN	
2.901	0.75	0.04	0.04	7.5	NAN	
3.001	0.765	0.055	0.055	7.65	NAN	
3.101	0.78	0.05	0.05	7.8	NAN	
3.201	0.81	0.045	0.045	8.1	NAN	
3.301	0.84	0.215	0.215	8.4	NAN	
3.401	0.87	0.56	0.56	8.7	NAN	
3.501	0.885	0.635	0.635	8.85	NAN	
3.601	0.915	0.955	0.955	9.15	NAN	
3.701	0.945	1.385	1.385	9.45	NAN	
3.801	0.975	1.425	1.425	9.75	NAN	
3.901	1.005	1.1	1.1	10.05	NAN	
4.001	1.02	0.825	0.825	10.2	NAN	
4.101	1.05	0.61	0.61	10.5	NAN	
4.201	1.08	0.425	0.425	10.8	NAN	
4.301	1.11	0.28	0.28	11.1	NAN	
4.401	1.125	0.25	0.25	11.25	NAN	
4.501	1.14	0.19	0.19	11.4	NAN	
4.601	1.17	0.315	0.315	11.7	NAN	
4.701	1.2	0.33	0.33	12	NAN	
4.801	1.23	0.335	0.335	12.3	NAN	
4.901	1.26	0.395	0.395	12.6	NAN	
5.001	1.275	0.32	0.32	12.75	NAN	
5.101	1.305	0.46	0.46	13.05	NAN	
5.201	1.335	0.915	0.915	13.35	NAN	
5.301	1.365	1.19	1.19	13.65	NAN	
5.401	1.395	1.665	1.665	13.95	NAN	
5.501	1.41	2.38	2.38	14.1	NAN	
5.601	1.44	2.57	2.57	14.4	NAN	
5.701	1.47	2.34	2.34	14.7	NAN	
5.801	1.485	2.095	2.095	14.85	NAN	
5.901	1.515	1.705	1.705	15.15	NAN	
6.001	1.53	1.125	1.125	15.3	NAN	
6.101	1.56	0.77	0.77	15.6	NAN	
6.201	1.59	0.52	0.52	15.9	NAN	
6.301	1.62	0.525	0.525	16.2	NAN	
6.401	1.65	0.43	0.43	16.5	NAN	
6.501	1.665	0.39	0.39	16.65	NAN	
6.601	1.695	0.235	0.235	16.95	NAN	
6.701	1.725	0.4	0.4	17.25	NAN	
6.801	1.755	0.445	0.445	17.55	NAN	
6.901	1.785	0.625	0.625	17.85	NAN	
7.001	1.8	0.79	0.79	18	NAN	
7.101	1.815	1.525	1.525	18.15	NAN	
7.201	1.845	1.72	1.72	18.45	NAN	
7.301	1.875	2.785	2.785	18.75	NAN	
7.401	1.905	3.55	3.55	19.05	NAN	
7.501	1.92	4.19	4.19	19.2	NAN	
7.601	1.95	4.14	4.14	19.5	NAN	
7.701	1.98	3.46	3.46	19.8	NAN	
7.801	2.01	2.805	2.805	20.1	NAN	
7.901	2.025	2.025	2.025	20.25	NAN	
8.001	2.055	1.45	1.45	20.55	NAN	
8.101	2.085	1.155	1.155	20.85	NAN	
8.201	2.115	0.86	0.86	21.15	NAN	
8.301	2.145	0.575	0.575	21.45	NAN	
8.401	2.145	0.7	0.7	21.45	NAN	
8.501	2.175	0.625	0.625	21.75	NAN	
8.601	2.205	0.52	0.52	22.05	NAN	
8.701	2.235	0.745	0.745	22.35	NAN	
8.801	2.265	1.025	1.025	22.65	NAN	
8.901	2.28	1.36	1.36	22.8	NAN	
9.001	2.31	1.96	1.96	23.1	NAN	
9.101	2.34	2.78	2.78	23.4	NAN	
9.201	2.37	3.795	3.795	23.7	NAN	
9.301	2.4	4.75	4.75	24	NAN	
9.401	2.415	5.46	5.46	24.15	NAN	
9.501	2.445	5.335	5.335	24.45	NAN	
9.601	2.475	4.905	4.905	24.75	NAN	
9.701	2.49	4.02	4.02	24.9	NAN	
9.801	2.505	3.22	3.22	25.05	NAN	
9.901	2.535	2.48	2.48	25.35	NAN	
10.001	2.565	1.84	1.84	25.65	NAN	
10.101	2.595	1.405	1.405	25.95	NAN	
10.201	2.625	1.18	1.18	26.25	NAN	
10.301	2.64	1	1	26.4	NAN	
10.401	2.67	0.85	0.85	26.7	NAN	
10.501	2.7	0.845	0.845	27	NAN	
10.601	2.73	0.93	0.93	27.3	NAN	
10.701	2.76	1.195	1.195	27.6	NAN	
10.801	2.775	1.645	1.645	27.75	NAN	
10.901	2.805	2.025	2.025	28.05	NAN	
11.001	2.82	3.25	3.25	28.2	NAN	
11.101	2.85	4.375	4.375	28.5	NAN	
11.201	2.88	5.57	5.57	28.8	NAN	
11.301	2.895	6.505	6.505	28.95	NAN	
11.401	2.925	6.96	6.96	29.25	NAN	
11.501	2.955	6.81	6.81	29.55	NAN	
11.601	2.985	6.21	6.21	29.85	NAN	
11.701	3	5.295	5.295	30	NAN	
11.801	3.03	4.26	4.26	30.3	NAN	
11.901	3.06	3.29	3.29	30.6	NAN	
12.001	3.09	2.54	2.54	30.9	NAN	
12.101	3.12	1.795	1.795	31.2	NAN	
12.201	3.135	1.495	1.495	31.35	NAN	
12.301	3.15	1.31	1.31	31.5	NAN	
12.401	3.18	1.205	1.205	31.8	NAN	
12.501	3.195	1.2	1.2	31.95	NAN	
12.601	3.195	1.185	1.185	31.95	NAN	
12.701	3.195	1.185	1.185	31.95	NAN	
12.801	3.195	1.18	1.18	31.95	NAN	
12.901	3.195	1.175	1.175	31.95	NAN	
13.001	3.195	1.175	1.175	31.95	NAN	
13.101	3.195	1.165	1.165	31.95	NAN	
13.201	3.195	0.985	0.985	31.95	NAN	
13.301	3.195	1.18	1.18	31.95	NAN	
13.401	3.195	1.095	1.095	31.95	NAN	
