MIN=0	0	0	-0.1	0	0	
MAX=15	30	10	13	30	5	
SCALE=5	10	5	5	10	1	
DEC=1	2	2	2	2	2	
DEF="Time" t / s	"Voltage" U_A1 / V	"Voltage" U_B1 / V	"Collector Current" I_A / nA	"Acceleration Voltage" U_2 / V	"Frequency" f / Hz	
0	0.255	-0.025	-0.025	2.55	NAN	
0.1	0	-0.05	-0.05	0	NAN	
0.201	0.105	-0.025	-0.025	1.05	NAN	
0.301	0.06	-0.015	-0.015	0.6	NAN	
0.401	0.075	-0.005	-0.005	0.75	NAN	
0.501	0.105	-0.015	-0.015	1.05	NAN	
0.601	0.135	-0.015	-0.015	1.35	NAN	
0.701	0.165	-0.015	-0.015	1.65	NAN	
0.801	0.195	-0.005	-0.005	1.95	NAN	
0.901	0.21	-0.005	-0.005	2.1	NAN	
1.001	0.24	-0.025	-0.025	2.4	NAN	
1.101	0.27	-0.025	-0.025	2.7	NAN	
1.201	0.3	-0.02	-0.02	3	NAN	
1.301	0.33	-0.02	-0.02	3.3	NAN	
1.401	0.36	0.065	0.065	3.6	NAN	
1.501	0.375	0.025	0.025	3.75	NAN	
1.601	0.405	0.075	0.075	4.05	NAN	
1.701	0.435	0.09	0.09	4.35	NAN	
1.801	0.465	0.27	0.27	4.65	NAN	
1.901	0.48	0.055	0.055	4.8	NAN	
2.001	0.495	0.36	0.36	4.95	NAN	
2.101	0.525	0.38	0.38	5.25	NAN	
2.201	0.555	0.4	0.4	5.55	NAN	
2.301	0.585	0.195	0.195	5.85	NAN	
2.401	0.615	0.16	0.16	6.15	NAN	
2.501	0.63	0.29	0.29	6.3	NAN	
2.601	0.66	0.275	0.275	6.6	NAN	
2.701	0.69	0.13	0.13	6.9	NAN	
2.801	0.72	0.255	0.255	7.2	NAN	
2.901	0.735	0.25	0.25	7.35	NAN	
3.001	0.765	0.455	0.455	7.65	NAN	
3.101	0.78	0.365	0.365	7.8	NAN	
3.201	0.81	0.4	0.4	8.1	NAN	
3.301	0.84	0.3	0.3	8.4	NAN	
3.401	0.87	0.43	0.43	8.7	NAN	
3.501	0.9	0.69	0.69	9	NAN	
3.601	0.915	0.87	0.87	9.15	NAN	
3.701	0.945	0.795	0.795	9.45	NAN	
3.801	0.975	0.9	0.9	9.75	NAN	
3.901	1.005	1.095	1.095	10.05	NAN	
4.001	1.035	0.975	0.975	10.35	NAN	
4.101	1.05	0.86	0.86	10.5	NAN	
4.201	1.065	0.735	0.735	10.65	NAN	
4.301	1.095	0.655	0.655	10.95	NAN	
4.401	1.125	0.53	0.53	11.25	NAN	
4.501	1.155	0.5	0.5	11.55	NAN	
4.601	1.185	0.465	0.465	11.85	NAN	
4.701	1.2	0.355	0.355	12	NAN	
4.801	1.23	0.56	0.56	12.3	NAN	
4.901	1.26	0.65	0.65	12.6	NAN	
5.001	1.29	0.62	0.62	12.9	NAN	
5.101	1.32	0.885	0.885	13.2	NAN	
5.201	1.35	0.875	0.875	13.5	NAN	
5.301	1.365	1.205	1.205	13.65	NAN	
5.401	1.395	1.28	1.28	13.95	NAN	
5.501	1.41	1.49	1.49	14.1	NAN	
5.601	1.44	1.785	1.785	14.4	NAN	
5.701	1.485	1.545	1.545	14.85	NAN	
5.801	1.53	1.24	1.24	15.3	NAN	
5.901	1.56	0.91	0.91	15.6	NAN	
6.001	1.56	0.95	0.95	15.6	NAN	
6.101	1.575	0.825	0.825	15.75	NAN	
6.201	1.605	0.615	0.615	16.05	NAN	
6.301	1.62	0.66	0.66	16.2	NAN	
6.401	1.65	0.635	0.635	16.5	NAN	
6.501	1.68	0.675	0.675	16.8	NAN	
6.601	1.71	0.73	0.73	17.1	NAN	
6.701	1.725	0.83	0.83	17.25	NAN	
6.801	1.74	0.96	0.96	17.4	NAN	
6.901	1.77	1.145	1.145	17.7	NAN	
7.001	1.8	1.255	1.255	18	NAN	
7.101	1.83	1.525	1.525	18.3	NAN	
7.201	1.845	1.695	1.695	18.45	NAN	
7.301	1.875	1.955	1.955	18.75	NAN	
7.401	1.905	2.225	2.225	19.05	NAN	
7.501	1.935	2.45	2.45	19.35	NAN	
7.601	1.95	2.41	2.41	19.5	NAN	
7.701	1.98	2.155	2.155	19.8	NAN	
7.801	2.01	1.705	1.705	20.1	NAN	
7.901	2.04	1.41	1.41	20.4	NAN	
8.001	2.055	1.125	1.125	20.55	NAN	
8.101	2.07	0.875	0.875	20.7	NAN	
8.201	2.1	0.885	0.885	21	NAN	
8.301	2.13	0.76	0.76	21.3	NAN	
8.401	2.16	0.885	0.885	21.6	NAN	
8.501	2.19	0.98	0.98	21.9	NAN	
8.601	2.205	1.105	1.105	22.05	NAN	
8.701	2.235	1.295	1.295	22.35	NAN	
8.801	2.265	1.5	1.5	22.65	NAN	
8.901	2.295	1.67	1.67	22.95	NAN	
9.001	2.31	2.03	2.03	23.1	NAN	
9.101	2.34	2.255	2.255	23.4	NAN	
9.201	2.37	2.585	2.585	23.7	NAN	
9.301	2.4	2.935	2.935	24	NAN	
9.401	2.415	3.035	3.035	24.15	NAN	
9.501	2.43	3.06	3.06	24.3	NAN	
9.601	2.46	2.69	2.69	24.6	NAN	
9.701	2.49	2.255	2.255	24.9	NAN	
9.801	2.52	1.815	1.815	25.2	NAN	
9.901	2.55	1.455	1.455	25.5	NAN	
10.001	2.565	1.145	1.145	25.65	NAN	
10.101	2.595	1.08	1.08	25.95	NAN	
10.201	2.625	1.045	1.045	26.25	NAN	
10.301	2.655	1.09	1.09	26.55	NAN	
10.401	2.67	1.2	1.2	26.7	NAN	
10.501	2.7	1.355	1.355	27	NAN	
10.601	2.73	1.575	1.575	27.3	NAN	
10.701	2.745	1.83	1.83	27.45	NAN	
10.801	2.775	2.115	2.115	27.75	NAN	
10.901	2.805	2.405	2.405	28.05	NAN	
11.001	2.82	2.82	2.82	28.2	NAN	
11.101	2.85	3.2	3.2	28.5	NAN	
11.201	2.88	3.53	3.53	28.8	NAN	
11.301	2.91	3.7	3.7	29.1	NAN	
11.401	2.925	3.63	3.63	29.25	NAN	
11.501	2.955	3.3	3.3	29.55	NAN	
11.601	2.985	2.845	2.845	29.85	NAN	
11.701	3.015	2.365	2.365	30.15	NAN	
11.801	3.045	1.925	1.925	30.45	NAN	
11.901	3.06	1.585	1.585	30.6	NAN	
12.001	3.075	1.395	1.395	30.75	NAN	
12.101	3.105	1.305	1.305	31.05	NAN	
12.201	3.135	1.32	1.32	31.35	NAN	
12.301	3.165	1.415	1.415	31.65	NAN	
12.401	3.18	1.525	1.525	31.8	NAN	
12.501	3.195	1.51	1.51	31.95	NAN	
12.601	3.195	1.48	1.48	31.95	NAN	
12.701	3.195	1.495	1.495	31.95	NAN	
12.801	3.195	1.495	1.495	31.95	NAN	
12.901	3.195	1.48	1.48	31.95	NAN	
13.001	3.195	1.475	1.475	31.95	NAN	
13.101	3.195	1.475	1.475	31.95	NAN	
13.201	3.195	1.46	1.46	31.95	NAN	
13.301	3.195	1.45	1.45	31.95	NAN	
