0,0	-0,58304
0,5	-0,58348
1,0	-0,58210
1,5	-0,58112
2,0	-0,57946
2,5	-0,58008
3,0	-0,57806
3,5	-0,57896
4,0	-0,57800
4,5	-0,57890
5,0	-0,58186
5,5	-0,58126
6,0	-0,58124
6,5	-0,58392
7,0	-0,58494
7,5	-0,58242
8,0	-0,58256
8,5	-0,58338
9,0	-0,58322
9,5	-0,58368
10,0	-0,58372
10,5	-0,58134
11,0	-0,58156
11,5	-0,58220
12,0	-0,58288
12,5	-0,58272
13,0	-0,58178
13,5	-0,58232
14,0	-0,58214
14,5	-0,58238
15,0	-0,58364
15,5	-0,58456
16,0	-0,58588
16,5	-0,58606
17,0	-0,58438
17,5	-0,58534
18,0	-0,58532
18,5	-0,58438
19,0	-0,58564
19,5	-0,58560
20,0	-0,58470
20,5	-0,58642
21,0	-0,58658
21,5	-0,58754
22,0	-0,58504
22,5	-0,58552
23,0	-0,58508
23,5	-0,58402
24,0	-0,58386
24,5	-0,58522
25,0	-0,58566
25,5	-0,58422
26,0	-0,58404
26,5	-0,58394
27,0	-0,58406
27,5	-0,58636
28,0	-0,58468
28,5	-0,58444
29,0	-0,58714
29,5	-0,58404
30,0	-0,58552
30,5	-0,58588
31,0	-0,58550
31,5	-0,58426
32,0	-0,58238
32,5	-0,58068
33,0	-0,58212
33,5	-0,58392
34,0	-0,58336
34,5	-0,58188
35,0	-0,58126
35,5	-0,58146
36,0	-0,58140
36,5	-0,58228
37,0	-0,58136
37,5	-0,58158
38,0	-0,58242
38,5	-0,58136
39,0	-0,58156
39,5	-0,58372
40,0	-0,58262
40,5	-0,58078
41,0	-0,58020
41,5	-0,57920
42,0	-0,58172
42,5	-0,58066
43,0	-0,58068
43,5	-0,58206
44,0	-0,57968
44,5	-0,57918
45,0	-0,58068
45,5	-0,58088
46,0	-0,58054
46,5	-0,58068
47,0	-0,57986
47,5	-0,57762
48,0	-0,57866
48,5	-0,57968
49,0	-0,58012
49,5	-0,58298
50,0	-0,58304
50,5	-0,58236
51,0	-0,58258
51,5	-0,58108
52,0	-0,58148
52,5	-0,58224
53,0	-0,58170
53,5	-0,57994
54,0	-0,57948
54,5	-0,58010
55,0	-0,58334
55,5	-0,58410
56,0	-0,58262
56,5	-0,58330
57,0	-0,58584
57,5	-0,58546
58,0	-0,58554
58,5	-0,58566
59,0	-0,58444
59,5	-0,58462
60,0	-0,58486
60,5	-0,58302
61,0	-0,58558
61,5	-0,58714
62,0	-0,58716
62,5	-0,58556
63,0	-0,58484
63,5	-0,58180
64,0	-0,58304
64,5	-0,58530
65,0	-0,58614
65,5	-0,58254
66,0	-0,58170
66,5	-0,58128
67,0	-0,58328
67,5	-0,58228
68,0	-0,58040
68,5	-0,58084
69,0	-0,58108
69,5	-0,58244
70,0	-0,58406
70,5	-0,58452
71,0	-0,58322
71,5	-0,58112
72,0	-0,57974
72,5	-0,58020
73,0	-0,57768
73,5	-0,58034
74,0	-0,58328
74,5	-0,58408
75,0	-0,58212
75,5	-0,58190
76,0	-0,58274
76,5	-0,58142
77,0	-0,58258
77,5	-0,58224
78,0	-0,57872
78,5	-0,57706
79,0	-0,57966
79,5	-0,57996
80,0	-0,58136
80,5	-0,58098
81,0	-0,57924
81,5	-0,58020
82,0	-0,58030
82,5	-0,57854
83,0	-0,57998
83,5	-0,58246
84,0	-0,58350
84,5	-0,57950
85,0	-0,58080
85,5	-0,58142
86,0	-0,58192
86,5	-0,58328
87,0	-0,58022
87,5	-0,57954
88,0	-0,57952
88,5	-0,58042
89,0	-0,58316
89,5	-0,58214
90,0	-0,58168
90,5	-0,58286
91,0	-0,58240
91,5	-0,58086
92,0	-0,58262
92,5	-0,58250
93,0	-0,58194
93,5	-0,58258
94,0	-0,58316
94,5	-0,58278
95,0	-0,58202
95,5	-0,58152
96,0	-0,58216
96,5	-0,58166
97,0	-0,58132
97,5	-0,58040
98,0	-0,58010
98,5	-0,57922
99,0	-0,57946
99,5	-0,57838
100,0	-0,57992
100,5	-0,57998
101,0	-0,58104
101,5	-0,58260
102,0	-0,58238
102,5	-0,58336
103,0	-0,58096
103,5	-0,58070
104,0	-0,58158
104,5	-0,58010
105,0	-0,58192
105,5	-0,58232
106,0	-0,58136
106,5	-0,58134
107,0	-0,58230
107,5	-0,58312
108,0	-0,58462
108,5	-0,58452
109,0	-0,58442
109,5	-0,58274
110,0	-0,58286
110,5	-0,58354
111,0	-0,58630
111,5	-0,58692
112,0	-0,58382
112,5	-0,58358
113,0	-0,58246
113,5	-0,58398
114,0	-0,58476
114,5	-0,58264
115,0	-0,58334
115,5	-0,58296
116,0	-0,58154
116,5	-0,58146
117,0	-0,58260
117,5	-0,58250
118,0	-0,58346
118,5	-0,58272
119,0	-0,58380
119,5	-0,58234
120,0	-0,58122
120,5	-0,58358
121,0	-0,58420
121,5	-0,58288
122,0	-0,58262
122,5	-0,58314
123,0	-0,58244
123,5	-0,58128
124,0	-0,58238
124,5	-0,58150
125,0	-0,58182
125,5	-0,58304
126,0	-0,58254
126,5	-0,58192
127,0	-0,58084
127,5	-0,58042
128,0	-0,58074
128,5	-0,58030
129,0	-0,58144
129,5	-0,58060
130,0	-0,58146
130,5	-0,58122
131,0	-0,57984
131,5	-0,58220
132,0	-0,58302
132,5	-0,58302
133,0	-0,58256
133,5	-0,58324
134,0	-0,58312
134,5	-0,58320
135,0	-0,58612
135,5	-0,58688
136,0	-0,58574
136,5	-0,58246
137,0	-0,57998
137,5	-0,58034
138,0	-0,57970
138,5	-0,57942
139,0	-0,58036
139,5	-0,57860
140,0	-0,57876
140,5	-0,57876
141,0	-0,58114
141,5	-0,58232
142,0	-0,58050
142,5	-0,57896
143,0	-0,57832
143,5	-0,57966
144,0	-0,58228
144,5	-0,58132
145,0	-0,57996
145,5	-0,57896
146,0	-0,57994
146,5	-0,57830
147,0	-0,57664
147,5	-0,57782
148,0	-0,58026
148,5	-0,57914
149,0	-0,57964
149,5	-0,58082
150,0	-0,58164
150,5	-0,58010
151,0	-0,57954
151,5	-0,58060
152,0	-0,57940
152,5	-0,57606
153,0	-0,57648
153,5	-0,57752
154,0	-0,57806
154,5	-0,57700
155,0	-0,57696
155,5	-0,57678
156,0	-0,57706
156,5	-0,57778
157,0	-0,58042
157,5	-0,57970
158,0	-0,57912
158,5	-0,57920
159,0	-0,57802
159,5	-0,57960
160,0	-0,58006
160,5	-0,57988
161,0	-0,57850
161,5	-0,57748
162,0	-0,57596
162,5	-0,57760
163,0	-0,57710
163,5	-0,57774
164,0	-0,57498
164,5	-0,57434
165,0	-0,57692
165,5	-0,57710
166,0	-0,57678
166,5	-0,57842
167,0	-0,57876
167,5	-0,57756
168,0	-0,57790
168,5	-0,57748
169,0	-0,57850
169,5	-0,57820
170,0	-0,57906
170,5	-0,57824
171,0	-0,57986
171,5	-0,57966
172,0	-0,58062
172,5	-0,58262
173,0	-0,58268
173,5	-0,58156
174,0	-0,58062
174,5	-0,58090
175,0	-0,57880
175,5	-0,57830
176,0	-0,57952
176,5	-0,58012
177,0	-0,57972
177,5	-0,57928
178,0	-0,57630
178,5	-0,57796
179,0	-0,58012
179,5	-0,58048
180,0	-0,58178
180,5	-0,58066
181,0	-0,58016
181,5	-0,58124
182,0	-0,58148
182,5	-0,57892
183,0	-0,58062
183,5	-0,58026
184,0	-0,58018
184,5	-0,57940
185,0	-0,57836
185,5	-0,57706
186,0	-0,57406
186,5	-0,57536
187,0	-0,57480
187,5	-0,57628
188,0	-0,57826
188,5	-0,57596
189,0	-0,57594
189,5	-0,57564
190,0	-0,57410
190,5	-0,57304
191,0	-0,57468
191,5	-0,57588
192,0	-0,57658
192,5	-0,57744
193,0	-0,57722
193,5	-0,57794
194,0	-0,57832
194,5	-0,57942
195,0	-0,57986
195,5	-0,57974
196,0	-0,57934
196,5	-0,57980
197,0	-0,57944
197,5	-0,58054
198,0	-0,58066
198,5	-0,57780
199,0	-0,57872
199,5	-0,57974
200,0	-0,57944
200,5	-0,57964
201,0	-0,58014
201,5	-0,57860
202,0	-0,57820
202,5	-0,57928
203,0	-0,57726
203,5	-0,57614
204,0	-0,57714
204,5	-0,57686
205,0	-0,57814
205,5	-0,57644
206,0	-0,57668
206,5	-0,57888
207,0	-0,58042
207,5	-0,58004
208,0	-0,57922
208,5	-0,57692
209,0	-0,57734
209,5	-0,57726
210,0	-0,57784
210,5	-0,57720
211,0	-0,57428
211,5	-0,57404
212,0	-0,57552
212,5	-0,57724
213,0	-0,57964
213,5	-0,57870
214,0	-0,57636
214,5	-0,57642
215,0	-0,57798
215,5	-0,57922
216,0	-0,57788
216,5	-0,57744
217,0	-0,57734
217,5	-0,57712
218,0	-0,57848
218,5	-0,57966
219,0	-0,58290
219,5	-0,58110
220,0	-0,57750
220,5	-0,57628
221,0	-0,57532
221,5	-0,57492
222,0	-0,57716
222,5	-0,58000
223,0	-0,57946
223,5	-0,58018
224,0	-0,57976
224,5	-0,57886
225,0	-0,57728
225,5	-0,57720
226,0	-0,57664
226,5	-0,57330
227,0	-0,57516
227,5	-0,57514
228,0	-0,57644
228,5	-0,57624
229,0	-0,57478
229,5	-0,57382
230,0	-0,57460
230,5	-0,57364
231,0	-0,57614
231,5	-0,57908
232,0	-0,57746
232,5	-0,57680
233,0	-0,57560
233,5	-0,57568
234,0	-0,57822
234,5	-0,58072
235,0	-0,57994
235,5	-0,57854
236,0	-0,57718
236,5	-0,57536
237,0	-0,57396
237,5	-0,57572
238,0	-0,57676
238,5	-0,57756
239,0	-0,57854
239,5	-0,58058
240,0	-0,57872
240,5	-0,57916
241,0	-0,57890
241,5	-0,57842
242,0	-0,57774
242,5	-0,57980
243,0	-0,57942
243,5	-0,57900
244,0	-0,58032
244,5	-0,57828
245,0	-0,57546
245,5	-0,57490
246,0	-0,57574
246,5	-0,57666
247,0	-0,57712
247,5	-0,57834
248,0	-0,57876
248,5	-0,57934
249,0	-0,57840
249,5	-0,57778
250,0	-0,58170
250,5	-0,57890
251,0	-0,57878
251,5	-0,57766
252,0	-0,57688
252,5	-0,57780
253,0	-0,57794
253,5	-0,58048
254,0	-0,58122
254,5	-0,58188
255,0	-0,58182
255,5	-0,58042
256,0	-0,57950
256,5	-0,57836
257,0	-0,57778
257,5	-0,57810
258,0	-0,57692
258,5	-0,57926
259,0	-0,57984
259,5	-0,58124
260,0	-0,58060
260,5	-0,58038
261,0	-0,57906
261,5	-0,58000
262,0	-0,58134
262,5	-0,58150
263,0	-0,58074
263,5	-0,58032
264,0	-0,57974
264,5	-0,58026
265,0	-0,57976
265,5	-0,57940
266,0	-0,58138
266,5	-0,58040
267,0	-0,58038
267,5	-0,57894
268,0	-0,57936
268,5	-0,57958
269,0	-0,57960
269,5	-0,58032
270,0	-0,58156
270,5	-0,58284
271,0	-0,58382
271,5	-0,58542
272,0	-0,58542
272,5	-0,58448
273,0	-0,58154
273,5	-0,58098
274,0	-0,58244
274,5	-0,58214
275,0	-0,58296
275,5	-0,58196
276,0	-0,58114
276,5	-0,58134
277,0	-0,58038
277,5	-0,58028
278,0	-0,58196
278,5	-0,58122
279,0	-0,57932
279,5	-0,57694
280,0	-0,57694
280,5	-0,57790
281,0	-0,58070
281,5	-0,58036
282,0	-0,57900
282,5	-0,57802
283,0	-0,58082
283,5	-0,58398
284,0	-0,58386
284,5	-0,58336
285,0	-0,58338
285,5	-0,58282
286,0	-0,58270
286,5	-0,58136
287,0	-0,58134
287,5	-0,58312
288,0	-0,58344
288,5	-0,58282
289,0	-0,57996
289,5	-0,58008
290,0	-0,57982
290,5	-0,58082
291,0	-0,58160
291,5	-0,58134
292,0	-0,57986
292,5	-0,57960
293,0	-0,58042
293,5	-0,58170
294,0	-0,58196
294,5	-0,58136
295,0	-0,57858
295,5	-0,57838
296,0	-0,58104
296,5	-0,58300
297,0	-0,58398
297,5	-0,58220
298,0	-0,58206
298,5	-0,57864
299,0	-0,57954
299,5	-0,58018
300,0	-0,57944
300,5	-0,58084
301,0	-0,57894
301,5	-0,57906
302,0	-0,57906
302,5	-0,58068
303,0	-0,58018
303,5	-0,58064
304,0	-0,58070
304,5	-0,58026
305,0	-0,57780
305,5	-0,58024
306,0	-0,58198
306,5	-0,58170
307,0	-0,58212
307,5	-0,57766
308,0	-0,57808
308,5	-0,57924
309,0	-0,58004
309,5	-0,58030
310,0	-0,58028
310,5	-0,57994
311,0	-0,57750
311,5	-0,57900
312,0	-0,58036
312,5	-0,57872
313,0	-0,58026
313,5	-0,57954
314,0	-0,57936
314,5	-0,58078
315,0	-0,57992
315,5	-0,57932
316,0	-0,57854
316,5	-0,57710
317,0	-0,57598
317,5	-0,57702
318,0	-0,57836
318,5	-0,57862
319,0	-0,58044
319,5	-0,57944
320,0	-0,57866
320,5	-0,57856
321,0	-0,57890
321,5	-0,58100
322,0	-0,57930
322,5	-0,57648
323,0	-0,57622
323,5	-0,57962
324,0	-0,58130
324,5	-0,58112
325,0	-0,57988
325,5	-0,58116
326,0	-0,58028
326,5	-0,58016
327,0	-0,58046
327,5	-0,57726
328,0	-0,57648
328,5	-0,57666
329,0	-0,57668
329,5	-0,57598
330,0	-0,57654
330,5	-0,57920
331,0	-0,57816
331,5	-0,57778
332,0	-0,57846
332,5	-0,57906
333,0	-0,58054
333,5	-0,58126
334,0	-0,58306
334,5	-0,58110
335,0	-0,58054
335,5	-0,57956
336,0	-0,58068
336,5	-0,58328
337,0	-0,58392
337,5	-0,58524
338,0	-0,58556
338,5	-0,58490
339,0	-0,58376
339,5	-0,58388
340,0	-0,58632
340,5	-0,58940
341,0	-0,58780
341,5	-0,58600
342,0	-0,58526
342,5	-0,58596
343,0	-0,58314
343,5	-0,58650
344,0	-0,58622
344,5	-0,58572
345,0	-0,58482
345,5	-0,58450
346,0	-0,58420
346,5	-0,58468
347,0	-0,58488
347,5	-0,58456
348,0	-0,58554
348,5	-0,58484
349,0	-0,58562
349,5	-0,58474
350,0	-0,58514
350,5	-0,58428
351,0	-0,58348
351,5	-0,58456
352,0	-0,58438
352,5	-0,58440
353,0	-0,58600
353,5	-0,58456
354,0	-0,58444
354,5	-0,58662
355,0	-0,58634
355,5	-0,58654
356,0	-0,58686
356,5	-0,58530
357,0	-0,58774
357,5	-0,58756
358,0	-0,58836
358,5	-0,58876
359,0	-0,58852
359,5	-0,58818
360,0	-0,58892
360,5	-0,58590
361,0	-0,58906
361,5	-0,58974
362,0	-0,58902
362,5	-0,58842
363,0	-0,58694
363,5	-0,58862
364,0	-0,58970
364,5	-0,58780
365,0	-0,58688
365,5	-0,58656
366,0	-0,58412
366,5	-0,58520
367,0	-0,58542
367,5	-0,58590
368,0	-0,58472
368,5	-0,58418
369,0	-0,58494
369,5	-0,58546
370,0	-0,58262
370,5	-0,58382
371,0	-0,58470
371,5	-0,58342
372,0	-0,58450
372,5	-0,58354
373,0	-0,58400
373,5	-0,58440
374,0	-0,58414
374,5	-0,58408
375,0	-0,58222
375,5	-0,58366
376,0	-0,58494
376,5	-0,58558
377,0	-0,58402
377,5	-0,58410
378,0	-0,58152
378,5	-0,58158
379,0	-0,58446
379,5	-0,58552
380,0	-0,58384
380,5	-0,58460
381,0	-0,58656
381,5	-0,58598
382,0	-0,58552
382,5	-0,58470
383,0	-0,58502
